"UniqueID","SiteName","Prov","Prov_2","Year","Month","Day","DateObserved","Month_alpha","Observer_anon","Observer_contact_anon","Lat","Long","Source_anon","Source_type","SpeciesAlphaCode","CommonName","LatinName","GroupAs","Individual_HPAIVstatus","AgeClass","BreedingStatus","LandWater","Colony_Y_N","IFcolony_complete_partial_survey","IFcolony_boat_foot_heli_plane","n_FoundNeurological","n_FoundDead","TotalObserved","Comments","id","concatenated_ids_eccc","concatenated_ids_trevor","concatenated_ids_cwhc","concatenated_ids_cfia","Duplicate"
"MT-3522","Trepassey Bar Beach","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.72467,-53.38233,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","Dead/dying, NOGA/COMU/TBMU","TB151",NA,NA,NA,NA,"unique"
"MT-1923","Middle Cove Beach, Logy Bay-Middle Cove-Outer Cove","NL","Newfoundland",2022,8,8,2022-08-08,"August","26ad6fa7654283b6805c01abb8f8a37e","919d3dc9f45807db742a592a0b973f47",47.6507,-52.7,"d964586e64933d008f84b9451c2a97ed","Public","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"MT-1933","The beach in Spaniards Bay heading to Bay Roberts","NL","Newfoundland",2022,8,11,2022-08-11,"August","26ad6fa7654283b6805c01abb8f8a37e","919d3dc9f45807db742a592a0b973f47",47.6128,-53.28,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA
"MT-1231","Mobile Bay","NL","Newfoundland",2022,7,25,2022-07-25,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.247007,-52.839185,"2f05ec00f6b4acd8dfffa81361aa339d","Public","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,"Juvenile",NA,"Land",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1233","Off Tors Cove","NL","Newfoundland",2022,7,25,2022-07-25,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1234","Point Lance","NL","Newfoundland",2022,7,26,2022-07-26,"July","1d7244e4b14ba59e6f540275f6f3a2e5","abe4d2e5ed4d5da226417dafe0463acf",46.809459,-54.08,"d964586e64933d008f84b9451c2a97ed","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,NA,"12","12","2 were still alive and moving their head",NA,NA,NA,NA,NA,"unique"
"MT-1235","Point Lance","NL","Newfoundland",2022,7,26,2022-07-26,"July","1d7244e4b14ba59e6f540275f6f3a2e5","abe4d2e5ed4d5da226417dafe0463acf",46.809459,-54.08,"d964586e64933d008f84b9451c2a97ed","Academic","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"unique"
"MT-1197","Saint Vincent's Beach","NL","Newfoundland",2022,7,24,2022-07-24,"July","f972b4c520aacf3a94a2be36ad6bf0f4","3b17b840d93e6b36f02b5dc9be964b41",46.78933,-53.6371,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"MT-1928","Croaker bridge, Port Union","NL","Newfoundland",2022,8,10,2022-08-10,"August","26ad6fa7654283b6805c01abb8f8a37e","919d3dc9f45807db742a592a0b973f47",48.4977,-53.08,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,"2","2","4",NA,NA,NA,NA,NA,NA,NA
"MT-1243","Newfoundland and Labrador, Trepassey, NL, CA","NL","Newfoundland",2022,7,26,2022-07-26,"July","dcd38ad1c86f14899bf53c98f54cc255","1b1f1fdf53e06c6ef4eb422178e04c31",46.7259167,-53.37313,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,"128035652",NA,NA,NA,NA,NA
"MT-3444","St. Vincents","NL","Newfoundland",2022,7,17,2022-07-17,"July","f980c8d92a92c8f4e24c249f18c7391f","1b1f1fdf53e06c6ef4eb422178e04c31",46.80076,-53.63737,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","80","80","mostly murres, TBMU/COMU","TB073",NA,NA,NA,NA,NA
"MT-703","Cow Head","NL","Newfoundland",2022,7,18,2022-07-18,"July","68f9d0c45ebe6d799d61d6ce6418d644","f2aacf21fdf6c6e946456e0d952e890f",46.882758,-55.40073,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"5","5","4-6 dead gannets in Cow Head area.",NA,NA,NA,NA,NA,NA
"MT-694","Mall Bay","NL","Newfoundland",2022,7,18,2022-07-18,"July","f61059fe3d3bd9b62e5baa3f9bbe8a43","44008dc1901b6d799a6f3fe7b8340621",46.984869,-53.574783,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA
"MT-1252","Gull Island, Witless Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","00c42242cee8c3d2466cc4a5962967e2","1b1f1fdf53e06c6ef4eb422178e04c31",47.26258,-52.7731,"5181b2e6a6cd090d5823043ff5739aad","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"4","4",NA,NA,NA,NA,NA,NA,"unique"
"MT-3502","Point Lance Beach","NL","Newfoundland",2022,7,27,2022-07-27,"July","a78b42869e866cfc3f43d754f6022ff0","1b1f1fdf53e06c6ef4eb422178e04c31",46.81375,-54.08388,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,"2","53","55","10 fresh, 15 breeding, 4 FLEDGLINGS, 2 FOUND ALIVE ON BEACH, MOST FOUND IN KELP AND BODIES WERE OLD, COMU","TB131",NA,NA,NA,NA,NA
"MT-1254","Off Tors Cove","NL","Newfoundland",2022,7,28,2022-07-28,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult",NA,"Water",NA,NA,NA,"0","3","3",NA,NA,NA,NA,NA,NA,NA
"MT-735","Witless Bay","NL","Newfoundland",2022,7,20,2022-07-20,"July","bb79eed4994e5f505b033cfb5f530eb7","ac65fb4d9fea2eef8520b128e70e26c2",47.278878,-52.830932,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"10","10","2 separate reports for dead Common Murrs in Witless Bay near Gull island. Duncan Costello (691-2965) and Laura (682-7190). Reports of approximately 10 in the area",NA,NA,NA,NA,NA,NA
"MT-1256","Mobile Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.247007,-52.839185,"2f05ec00f6b4acd8dfffa81361aa339d","Public","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,"Adult","breeding","Water",NA,NA,NA,"0","7","7",NA,NA,NA,NA,NA,NA,NA
"MT-1258","Mobile Bay","NL","Newfoundland",2022,7,28,2022-07-28,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.244767,-52.835573,"2f05ec00f6b4acd8dfffa81361aa339d","Public","EUST","European Starling","Sturnus vulgaris","landbirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1141","Shoal Bay Beach, NL","NL","Newfoundland",2022,7,21,2022-07-21,"July","16c64f93e4f0fc045f407f562249d515","53a63cde7ccfaef4090db83f0f68e723",46.99642,-53.6164,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"52","52",NA,NA,NA,NA,NA,NA,NA
"MT-2050","Coachman's Cove, NL","NL","Newfoundland",2022,8,25,2022-08-25,"August","e7ae91c3838aedb42bcca5fa7ed9f11d","1b1f1fdf53e06c6ef4eb422178e04c31",50.057939,-56.12,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1261","Middle Cove","NL","Newfoundland",2022,7,29,2022-07-29,"July","a8d23fd661582d78c104692a7c1aadba","662b7b238307de8b728a48dc8f38ca12",47.64318,-52.7107,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","RAZO","Razorbill","Alca torda","seabirds",NA,NA,NA,"Land",NA,NA,NA,"1",NA,"1","Observed as a sick bird in Middle Cove.",NA,NA,NA,NA,NA,NA
"MT-1274","Trepassey","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.73612,-53.3603,"d964586e64933d008f84b9451c2a97ed","Public","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,NA,"96","96","96 dead and dying gannets and  murres. Reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1275","Trepassey Lower Coast","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.73612,-53.3603,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"5","5","All reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1264","Greenspond","NL","Newfoundland",2022,7,29,2022-07-29,"July","bee44d45e57ff4888b1db4e5f6ed63bc","b0c8987e33d25c0e50c87ef5a7b5bacd",49.07472,-53.577,"e8c75a824612d4463b0cc2ecf3e5d71a","ECCC","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Immature",NA,"Water",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"unique"
"MT-1265","Cape Freels","NL","Newfoundland",2022,7,29,2022-07-29,"July","cd6649ce7ce4e120eb2cc1f59a495ccc","1b1f1fdf53e06c6ef4eb422178e04c31",49.23333,-53.5167,"c3ac93b58929be459f749b79ec1a3086","NGO","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"unique"
"MT-3426","St. Lawrence","NL","Newfoundland",2022,7,16,2022-07-16,"July","64680554c1e3548f4af2cec786a720ab","1b1f1fdf53e06c6ef4eb422178e04c31",46.88156,-55.40012,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,"0","50","50","conservative estimate, mostly murres, COMU/TBMU","TB055",NA,NA,NA,NA,NA
"MT-3521","Cape Freels Area","NL","Newfoundland",2022,7,30,2022-07-30,"July","5865ee78878e0668d4026de8bd9a7bb9","1b1f1fdf53e06c6ef4eb422178e04c31",49.23364,-53.51658,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","Dead/dying, ""50+"", NOGA/COMU/TBMU","TB150",NA,NA,NA,NA,NA
"MT-1277","Trepassey Lower Coast","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.73612,-53.3603,"d964586e64933d008f84b9451c2a97ed","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","All reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1270","Witless Bay","NL","Newfoundland",2022,7,29,2022-07-29,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.279175,-52.820686,"2f05ec00f6b4acd8dfffa81361aa339d","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"immature",NA,"Land",NA,NA,NA,"1","0","1",NA,NA,NA,NA,NA,NA,NA
"MT-1271","Witless Bay","NL","Newfoundland",2022,7,29,2022-07-29,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.279175,-52.820686,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult","breeding","Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1272","Lower Pond Beach, Witless Bay","NL","Newfoundland",2022,7,29,2022-07-29,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.281054,-52.808395,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult","breeding","Land",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,"unique"
"MT-1273","Lower Pond, Witless Bay","NL","Newfoundland",2022,7,29,2022-07-29,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.281753,-52.812061,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult","breeding","Land",NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,"unique"
"MT-1287","Portugal Cove South","NL","Newfoundland",2022,7,31,2022-07-31,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.71414,-53.2547,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,NA,"11","11","Adult; reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1276","Trepassey Lower Coast","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.73612,-53.3603,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult",NA,"Land",NA,NA,NA,NA,"15","15","2 murre chicks. Reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1288","Portugal Cove South","NL","Newfoundland",2022,7,31,2022-07-31,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.71414,-53.2547,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"9","9","All reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-6128","Trepassey Lower Coast","NL","Newfoundland",2022,7,30,2022-07-30,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.73612,-53.3603,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,"Chick",NA,"Land",NA,NA,NA,NA,"2","2","2 murre chicks. Reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-1286","Drook Cove, NL","NL","Newfoundland",2022,7,31,2022-07-31,"July","3fc98f1f565fa448f46b06766230b8a2","1b1f1fdf53e06c6ef4eb422178e04c31",46.67028,-53.2464,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1","All reported to Paddy's Pond",NA,NA,NA,NA,NA,NA
"MT-739","Trepassey","NL","Newfoundland",2022,7,20,2022-07-20,"July","3fc98f1f565fa448f46b06766230b8a2","d4990d862f4b276715cf40ae885322e8",46.726162,-53.368065,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA
"MT-1151","St. Joseph's","NL","Newfoundland",2022,7,22,2022-07-22,"July","b0417700fae9144319e677dd08276ffc","75e4f6ba278754670ffadc45869ad882",47.11862,-53.5097,"d964586e64933d008f84b9451c2a97ed","Public","Unknown Loon","Unknown Loon","Gaviidae sp.","loons",NA,NA,NA,"Land",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"unique"
"MT-3918","Lumsden Wharf","NL","Newfoundland",2022,7,30,2022-07-30,"July","c79d739b0f42339e010b65a6b24332d5","1b1f1fdf53e06c6ef4eb422178e04c31",49.29494,-53.599,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","seen while traversing between the lumsden wharf and Gull island area",NA,NA,NA,NA,NA,NA
"MT-3916","Musgrave Harbour Wharf","NL","Newfoundland",2022,7,29,2022-07-29,"July","c79d739b0f42339e010b65a6b24332d5","1b1f1fdf53e06c6ef4eb422178e04c31",49.45189,-53.9595,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Water",NA,NA,NA,"1",NA,"1","Spinning slowly, occassionally head lolling",NA,NA,NA,NA,NA,NA
"MT-3919","Lumsden Wharf","NL","Newfoundland",2022,7,30,2022-07-30,"July","c79d739b0f42339e010b65a6b24332d5","1b1f1fdf53e06c6ef4eb422178e04c31",49.29494,-53.599,"d964586e64933d008f84b9451c2a97ed","Public","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Water",NA,NA,NA,NA,"1","1","seen while traversing between the lumsden wharf and Gull island area",NA,NA,NA,NA,NA,NA
"MT-3757","St Lawrence Beach","NL","Newfoundland",2022,7,27,2022-07-27,"July","107660596d3ac9ba61c8cf88301ba9e2","1b1f1fdf53e06c6ef4eb422178e04c31",46.92517,-55.3952,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"40","40","roughly 40",NA,NA,NA,NA,NA,NA
"MT-262","On water off Cape St. Mary's","NL","Newfoundland",2022,6,5,2022-06-05,"June","5228659c6dc413e8baf6200179e867ca","1b1f1fdf53e06c6ef4eb422178e04c31",46.82,-54.19,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"4","4","Observation was reported to Bill Montevecchi who also coordinated carcass retrieval; tested positive",NA,NA,NA,NA,NA,NA
"MT-3935","Point La Haye","NL","Newfoundland",2022,7,19,2022-07-19,"July","ad526976507e7d621be50356d46ac670","1b1f1fdf53e06c6ef4eb422178e04c31",46.89214,-53.5977,"df5f3ae234ec98b8589a82d9bffd6182","Provincial","COMU","Common Murre","Uria aalge","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"40","40",NA,NA,NA,NA,NA,NA,"unique"
"MT-331","Point Lance Beach (whole beach surveyed)","NL","Newfoundland",2022,7,17,2022-07-17,"July","d8feb605214d3917375dcacc7a21acc7","4ff103aff54b9b3bfad1407c9cd6fcea",46.809459,-54.08,"92c669e40748105782a0a350a4f78b3e","Academic","COMU","Common Murre","Uria aalge","seabirds",NA,"Adult","Breeding","Land",NA,NA,NA,NA,"37","37",NA,NA,NA,NA,NA,NA,"unique"
"MT-1290","Gill's Cove, Great Island","NL","Newfoundland",2022,7,31,2022-07-31,"July","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.19135,-52.812371,"2f05ec00f6b4acd8dfffa81361aa339d","Public","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,"Adult","breeding","Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1291","Gros Morne National Park, Division #9, Subdivision A, NL, CA","NL","Newfoundland",2022,8,1,2022-08-01,"August","52c8fd19ca2c012a4eae3ff00698211e","1b1f1fdf53e06c6ef4eb422178e04c31",49.6803133,-57.959525,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,"129755798",NA,NA,NA,NA,NA
"MT-1293","Great Island","NL","Newfoundland",2022,8,1,2022-08-01,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.194698,-52.807418,"2f05ec00f6b4acd8dfffa81361aa339d","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1294","Great Island","NL","Newfoundland",2022,8,1,2022-08-01,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.194698,-52.807418,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Juvenile",NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1295","Off Tors Cove","NL","Newfoundland",2022,8,1,2022-08-01,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","GBBG","Great Black-backed Gull","Larus marinus","seabirds",NA,"Juvenile",NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1296","Off Tors Cove","NL","Newfoundland",2022,8,1,2022-08-01,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult","breeding","Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1783","St Vincent Beach Area","NL","Newfoundland",2022,8,2,2022-08-02,"August","6b46d1b4b805f6ef7e5ae04819cecf56","116c34945bbd93407865b437f91e9d81",46.8003,-53.64,"d964586e64933d008f84b9451c2a97ed","CWHC","Unknown Bird","Unknown Bird","Aves (gen, sp)",NA,NA,NA,NA,"Land",NA,NA,NA,NA,"30","30","Approximately 30; may be a dublicate of a later count and submission in the area sent by Kirsten Spray. Also, possibly sent to the Dashboard.",NA,NA,NA,NA,NA,NA
"MT-1785","Mobile Bay","NL","Newfoundland",2022,8,2,2022-08-02,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.2420028,-52.8246709,"2f05ec00f6b4acd8dfffa81361aa339d","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,"Adult",NA,"Water",NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA
"MT-1801","Mobile Bay","NL","Newfoundland",2022,8,2,2022-08-02,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.247007,-52.839185,"2f05ec00f6b4acd8dfffa81361aa339d","Public","ATPU","Atlantic Puffin","Fratercula arctica","seabirds",NA,"Adult","breeding","Land",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1812","Off Tors Cove","NL","Newfoundland",2022,8,2,2022-08-02,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,"Adult",NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-265","Off Lourdes Beach","NL","Newfoundland",2022,6,8,2022-06-08,"June","36427ab8e53a387ff44df4ffcaf1f7df","1b1f1fdf53e06c6ef4eb422178e04c31",48.66,-59,"d964586e64933d008f84b9451c2a97ed","Public","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Water",NA,NA,NA,"200",NA,"200","Reported to Gerard Carroll,  who reported it to Chuck Porter",NA,NA,NA,NA,NA,"unique"
"MT-1818","Terre-Neuve-et-Labrador, Ferryland, NL, CA","NL","Newfoundland",2022,8,3,2022-08-03,"August","afcf374092438c0f9e799bd9e84decfc","1b1f1fdf53e06c6ef4eb422178e04c31",47.0283661,-52.8891144,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,"129312570",NA,NA,NA,NA,NA
"MT-1820","Gros Morne National Park, Division #9, Subdivision A, NL, CA","NL","Newfoundland",2022,8,3,2022-08-03,"August","fdf1ed5a672f30184d4f6502c4e4eed9","1b1f1fdf53e06c6ef4eb422178e04c31",49.6829833,-57.9646117,"d19b251706156b4ec5b416339f8f7d5d","Citizen science platform","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"1","1",NA,"129870851",NA,NA,NA,NA,NA
"MT-1821","Off Tors Cove","NL","Newfoundland",2022,8,3,2022-08-03,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","BLKI","Black-legged Kittiwake","Rissa tridactyla","seabirds",NA,NA,NA,"Water",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,NA
"MT-1822","Off Tors Cove","NL","Newfoundland",2022,8,3,2022-08-03,"August","3d6ad725337e1a37c2066fdf0e197bda","1b1f1fdf53e06c6ef4eb422178e04c31",47.207594,-52.816272,"2f05ec00f6b4acd8dfffa81361aa339d","Public","HERG","Herring Gull","Larus argentatus","seabirds",NA,"Juvenile",NA,"Water",NA,NA,NA,"1","0","1",NA,NA,NA,NA,NA,NA,NA
"MT-1826","Deadman's Bay","NL","Newfoundland",2022,8,4,2022-08-04,"August","1d7244e4b14ba59e6f540275f6f3a2e5","abe4d2e5ed4d5da226417dafe0463acf",49.33492,-53.7,"d964586e64933d008f84b9451c2a97ed","Academic","NOGA","Northern Gannet","Morus bassanus","seabirds",NA,NA,NA,"Land",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA
